Счет;Стратегия;Контракт;Время;Дата;Откр.;Закр.;Время;Лот;Напр.;Маржа;Прибыль;Пункты;Бирж. комис.;Брок. комис.;Вход;Выход;Макс. лот;
7600112;DFrdYN_3010;YNZ0;2020-11-10 15:09:01.111;2020-11-10;15:09:01.111;15:19:20.676;00:10:19.565;6;buy;-399;-418.8;-66.5;19.8;0;48871;48804.5;6;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:09:11.477;2020-11-10;15:09:11.477;15:10:39.024;00:01:27.546;18;sell;90;68.76;5;21.24;0;76585;76580;18;
7600112;FuSR_1908_2;SRZ0;2020-11-10 15:09:18.975;2020-11-10;15:09:18.975;15:09:19.017;00:00:00.041;22;buy;132;98.56;6;33.44;0;23373;23379;22;
1D35T;DFrdSBER_0410;SBER;2020-11-10 15:09:19.000;2020-11-10;15:09:19.000;15:09:19.000;00:00:00.000;16;sell;-3.2;-12.147584;-2;8.947584;0;233;233.02;16;
1D35T;DFrdSBER_0410;SBER;2020-11-10 15:09:49.000;2020-11-10;15:09:49.000;15:09:50.000;00:00:01.000;221;buy;299.4;176.130936;13.5475;123.269064;0;232.34;232.475;221;
9725;OSSBER_1410;SBER;2020-11-10 15:09:49.000;2020-11-10;15:09:49.000;15:09:50.000;00:00:01.000;342;buy;581.4;390.62556;17;190.77444;0;232.34;232.51;342;
1S3YN;QcSBER_1410;SBER;2020-11-10 15:09:49.000;2020-11-10;15:09:49.000;15:09:51.000;00:00:02.000;424;buy;551.2;314.674144;13;236.525856;0;232.37;232.5;424;
1S3YN;ZZSBER_1310;SBER;2020-11-10 15:09:49.000;2020-11-10;15:09:49.000;15:09:50.000;00:00:01.000;289;buy;317.9;156.69002;11;161.20998;0;232.37;232.48;289;
1S3YN;VSSBER_2810;SBER;2020-11-10 15:09:49.000;2020-11-10;15:09:49.000;15:09:50.000;00:00:01.000;288;buy;403.2;242.537472;14;160.662528;0;232.37;232.51;288;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:10:05.364;2020-11-10;15:10:05.364;15:10:28.415;00:00:23.051;15;buy;-240;-257.7;-16;17.7;0;76603;76587;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:10:39.029;2020-11-10;15:10:39.029;15:10:59.285;00:00:20.255;15;buy;405;387.3;27;17.7;0;76579;76606;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:11:20.045;2020-11-10;15:11:20.045;15:12:25.322;00:01:05.276;3;buy;102;98.46;34;3.54;0;76600;76634;3;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:12:02.732;2020-11-10;15:12:02.732;15:12:44.414;00:00:41.681;1;buy;40;38.82;40;1.18;0;76605;76645;1;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:12:02.732;2020-11-10;15:12:02.732;15:12:42.272;00:00:39.539;15;buy;420;402.3;28;17.7;0;76610;76638;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:12:42.272;2020-11-10;15:12:42.272;15:13:00.470;00:00:18.198;9;sell;-200;-210.62;-22.2222;10.62;0;76638;76660.2;9;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:13:11.899;2020-11-10;15:13:11.899;15:14:38.447;00:01:26.547;25;buy;-1150;-1179.5;-46;29.5;0;76648;76602;25;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:13:11.899;2020-11-10;15:13:11.899;15:13:12.080;00:00:00.180;15;buy;-360;-377.7;-24;17.7;0;76652;76628;15;
7600112;DFrdEu_1011;EuZ0;2020-11-10 15:13:11.899;2020-11-10;15:13:11.899;15:13:11.988;00:00:00.088;16;buy;-288;-310.24;-18;22.24;0;90570;90552;16;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 15:13:11.901;2020-11-10;15:13:11.901;15:13:12.657;00:00:00.755;18;buy;-234;-255.24;-13;21.24;0;76642;76629;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 15:13:11.901;2020-11-10;15:13:11.901;15:13:12.657;00:00:00.755;28;buy;-364;-397.04;-13;33.04;0;76642;76629;16;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:13:11.904;2020-11-10;15:13:11.904;15:14:38.447;00:01:26.543;18;buy;-792;-813.24;-44;21.24;0;76645;76601;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:14:07.199;2020-11-10;15:14:07.199;15:14:54.166;00:00:46.966;15;sell;360;342.3;24;17.7;0;76639;76615;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:14:38.447;2020-11-10;15:14:38.447;15:16:06.911;00:01:28.463;18;sell;54;32.76;3;21.24;0;76595;76592;18;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:14:38.456;2020-11-10;15:14:38.456;15:18:04.500;00:03:26.043;25;sell;1000;970.5;40;29.5;0;76608;76568;25;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:15:07.963;2020-11-10;15:15:07.963;15:15:25.979;00:00:18.015;15;sell;225;207.3;15;17.7;0;76641;76626;15;
9725;OSSBER_1410;SBER;2020-11-10 15:15:15.000;2020-11-10;15:15:15.000;15:15:15.000;00:00:00.000;342;buy;239.5;48.38902;7.00292;191.11098;0;232.8;232.87;342;
1S3YN;QcSBER_1410;SBER;2020-11-10 15:15:15.000;2020-11-10;15:15:15.000;15:15:16.000;00:00:01.000;150;buy;239;155.19212;15.9333;83.80788;0;232.72;232.879;150;
1S3YN;VSSBER_2810;SBER;2020-11-10 15:15:15.000;2020-11-10;15:15:15.000;15:15:15.000;00:00:00.000;88;buy;79.2;30.023136;9;49.176864;0;232.8;232.89;88;
1D35T;DFrdSBER_0410;SBER;2020-11-10 15:15:16.000;2020-11-10;15:15:16.000;15:15:17.000;00:00:01.000;404;sell;-516.8;-742.52672;-12.7921;225.72672;0;232.74;232.868;250;
7600112;ShSi_0709;SiZ0;2020-11-10 15:15:41.632;2020-11-10;15:15:41.632;15:15:41.790;00:00:00.158;5;buy;25;19.1;5;5.9;0;76603;76608;5;
1D35T;DFrdSBER_0410;SBER;2020-11-10 15:15:46.000;2020-11-10;15:15:46.000;15:15:46.000;00:00:00.000;376;buy;188;-22.110304;5;210.110304;0;232.81;232.86;376;
9725;OSSBER_1410;SBER;2020-11-10 15:15:47.000;2020-11-10;15:15:47.000;15:15:47.000;00:00:00.000;20;sell;18;6.82728;9;11.17272;0;232.81;232.72;20;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:16:06.911;2020-11-10;15:16:06.911;15:18:08.001;00:02:01.089;18;buy;-360;-381.24;-20;21.24;0;76592;76572;17;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:16:06.911;2020-11-10;15:16:06.911;15:17:47.637;00:01:40.726;15;buy;-48;-65.7;-3.2;17.7;0;76592;76588.8;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:16:08.788;2020-11-10;15:16:08.788;15:19:08.258;00:02:59.470;24;buy;-312;-340.32;-13;28.32;0;76589;76576;24;
7666tya;OSJP_0510;JPZ0;2020-11-10 15:17:54.908;2020-11-10;15:17:54.908;15:19:10.030;00:01:15.122;11;buy;79.53439999;66.66439999;1;12.87;0;105.12;105.13;8;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:17:56.299;2020-11-10;15:17:56.299;15:18:50.265;00:00:53.966;15;buy;-180;-197.7;-12;17.7;0;76572;76560;15;
7640um9;VSAU_0110;AUZ0;2020-11-10 15:18:42.475;2020-11-10;15:18:42.475;15:24:57.332;00:06:14.857;14;sell;1273.26024;1261.36024;12;11.9;0;0.7294;0.7282;14;
7640um9;VSJP_1409_p;JPZ0;2020-11-10 15:18:46.575;2020-11-10;15:18:46.575;15:21:33.181;00:02:46.605;12;buy;260.2944;246.2544;3;14.04;0;105.1;105.13;12;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:18:56.955;2020-11-10;15:18:56.955;15:19:08.214;00:00:11.259;18;buy;180;158.76;10;21.24;0;76559;76569;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:19:41.355;2020-11-10;15:19:41.355;15:20:35.984;00:00:54.629;15;buy;-313;-330.7;-20.8667;17.7;0;76587;76566.1;15;
7640um9;DFrdRI_3009;RIZ0;2020-11-10 15:19:48.464;2020-11-10;15:19:48.464;15:42:16.490;00:22:28.025;3;buy;1091.36592;1079.00592;24;12.36;0;123000;123240;3;
7640um9;SPPT_2009_p;PTZ0;2020-11-10 15:21:13.971;2020-11-10;15:21:13.971;15:45:06.828;00:23:52.857;5;buy;636.63012;622.13012;16.8;14.5;0;885.1;886.78;4;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:21:36.703;2020-11-10;15:21:36.703;15:24:46.506;00:03:09.802;15;buy;780;762.3;52;17.7;0;76635;76687;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:21:37.217;2020-11-10;15:21:37.217;15:21:42.031;00:00:04.813;4;sell;8;3.28;2;4.72;0;76644;76642;4;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:22:23.990;2020-11-10;15:22:23.990;15:22:24.536;00:00:00.546;6;buy;36;28.92;6;7.08;0;76644;76650;6;
1D35T;DFrdSBER_0410;SBER;2020-11-10 15:22:56.000;2020-11-10;15:22:56.000;15:22:56.000;00:00:00.000;401;buy;147.09999999;-76.87775601;3.66833;223.977756;0;232.71;232.747;401;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:23:55.845;2020-11-10;15:23:55.845;15:23:55.854;00:00:00.008;18;buy;36;14.76;2;21.24;0;76648;76650;18;
b44530979;QcBTC_2910_6;BTCUSDT;2020-11-10 15:24:44.032;2020-11-10;15:24:44.032;15:24:50.800;00:00:06.768;0.18;buy;84.0934575;92.53642075;611;-8.44296325;0;15333;15339.1;0.18;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 15:24:44.032;2020-11-10;15:24:44.032;15:24:52.225;00:00:08.193;0.03;buy;14.01557625;15.42276075;611;-1.4071845;0;15333.3;15339.4;0.03;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:24:48.033;2020-11-10;15:24:48.033;15:24:57.200;00:00:09.167;15;sell;225;207.3;15;17.7;0;76687;76672;15;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:24:59.482;2020-11-10;15:24:59.482;15:25:05.963;00:00:06.480;24;sell;-61.99999999;-90.31999999;-2.58333;28.32;0;76698;76700.6;24;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:25:00.196;2020-11-10;15:25:00.196;15:25:32.238;00:00:32.041;15;sell;251;233.3;16.7333;17.7;0;76697.7;76681;12;
7640xt4;FuYN_2610;YNZ0;2020-11-10 15:25:16.390;2020-11-10;15:25:16.390;15:28:28.049;00:03:11.659;8;sell;-156;-182.4;-19.5;26.4;0;48737;48756.5;8;
7640xt4;QcGU_1011;GUZ0;2020-11-10 15:25:18.497;2020-11-10;15:25:18.497;15:52:07.545;00:26:49.047;10;buy;378.9465;363.6465;5;15.3;0;1.3241;1.3246;10;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:25:46.016;2020-11-10;15:25:46.016;15:27:20.915;00:01:34.898;15;sell;300;282.3;20;17.7;0;76705;76685;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:25:46.016;2020-11-10;15:25:46.016;15:25:51.297;00:00:05.280;12;sell;72;57.84;6;14.16;0;76705;76699;12;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:26:04.547;2020-11-10;15:26:04.547;15:27:01.899;00:00:57.351;13;buy;364;348.66;28;15.34;0;76667;76695;13;
7600112;DFrdAF_0911;AFZ0;2020-11-10 15:27:19.651;2020-11-10;15:27:19.651;15:27:43.440;00:00:23.789;42;sell;-420;-438.06;-10;18.06;0;6602;6612;42;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:27:24.598;2020-11-10;15:27:24.598;15:30:00.373;00:02:35.775;15;sell;225;207.3;15;17.7;0;76695;76680;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:27:24.598;2020-11-10;15:27:24.598;15:32:13.174;00:04:48.576;18;sell;-291;-312.24;-16.1667;21.24;0;76695;76711.2;18;
7640xt4;DFrdAF_2610;AFZ0;2020-11-10 15:27:43.441;2020-11-10;15:27:43.441;15:33:00.771;00:05:17.329;48;buy;-1536;-1556.64;-32;20.64;0;6605;6573;48;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:30:00.373;2020-11-10;15:30:00.373;15:32:12.398;00:02:12.024;22;buy;572;546.04;26;25.96;0;76678;76704;22;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:30:01.027;2020-11-10;15:30:01.027;15:30:01.704;00:00:00.676;15;sell;-30;-47.7;-2;17.7;0;76698;76700;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:31:15.462;2020-11-10;15:31:15.462;15:31:48.487;00:00:33.024;15;buy;-45;-62.7;-3;17.7;0;76701;76698;15;
7640xt4;FuYN_2610;YNZ0;2020-11-10 15:31:36.588;2020-11-10;15:31:36.588;15:38:48.964;00:07:12.375;8;buy;120;93.6;15;26.4;0;48709;48724;8;
7640um9;QcYN_1011;YNZ0;2020-11-10 15:31:36.588;2020-11-10;15:31:36.588;15:35:19.918;00:03:43.330;6;buy;111;91.2;18.5;19.8;0;48710.5;48729;3;
7600112;FuYN_2209_p;YNZ0;2020-11-10 15:31:43.042;2020-11-10;15:31:43.042;15:35:19.918;00:03:36.875;6;buy;82;62.2;13.6667;19.8;0;48719;48732.7;6;
7600112;DFrdYN_3010;YNZ0;2020-11-10 15:31:44.368;2020-11-10;15:31:44.368;15:41:45.158;00:10:00.789;6;buy;-84;-103.8;-14;19.8;0;48732;48718;6;
7666tya;QcNG_0510;NGX0;2020-11-10 15:32:00.463;2020-11-10;15:32:00.463;15:36:57.983;00:04:57.519;18;buy;-90.94716;-108.22716;-0.666667;17.28;0;2.903;2.90233;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:32:01.937;2020-11-10;15:32:01.937;15:32:21.701;00:00:19.764;15;sell;210;192.3;14;17.7;0;76716;76702;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:32:12.398;2020-11-10;15:32:12.398;15:32:21.702;00:00:09.304;3;sell;12;8.46;4;3.54;0;76704;76700;3;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 15:32:12.398;2020-11-10;15:32:12.398;15:32:13.174;00:00:00.776;18;sell;-216;-237.24;-12;21.24;0;76705;76717;18;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 15:32:12.398;2020-11-10;15:32:12.398;15:32:13.174;00:00:00.776;28;sell;-336;-369.04;-12;33.04;0;76705;76717;28;
7600112;DFrdEu_1011;EuZ0;2020-11-10 15:32:12.402;2020-11-10;15:32:12.402;15:32:12.448;00:00:00.045;15;sell;-150;-170.85;-10;20.85;0;90586;90596;13;
7600711;QcSi_2610;SiZ0;2020-11-10 15:32:12.405;2020-11-10;15:32:12.405;15:32:21.291;00:00:08.885;19;sell;114;91.58;6;22.42;0;76716;76710;19;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:32:21.702;2020-11-10;15:32:21.702;15:48:30.618;00:16:08.915;25;buy;-730.99999999;-760.49999999;-29.24;29.5;0;76698.6;76669.3;22;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:32:21.722;2020-11-10;15:32:21.722;15:32:22.709;00:00:00.987;15;buy;-225;-242.7;-15;17.7;0;76696;76681;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:32:21.722;2020-11-10;15:32:21.722;15:32:35.833;00:00:14.111;19;buy;209;186.58;11;22.42;0;76696;76707;19;
7640xt4;VSVB_2110;VBZ0;2020-11-10 15:33:42.213;2020-11-10;15:33:42.213;15:34:01.246;00:00:19.033;60;sell;60;46.2;1;13.8;0;3487;3486;60;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 15:34:11.105;2020-11-10;15:34:11.105;15:34:13.025;00:00:01.920;0.31;buy;79.64334;94.14220053;336;-14.49886053;0;15290.3;15293.7;0.179;
1D35T;ZTMRKP_1709;MRKP;2020-11-10 15:34:13.000;2020-11-10;15:34:13.000;15:59:36.000;00:25:23.000;50;buy;711;683.54268;14.22;27.45732;0;0.2281;0.229522;48;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:35:31.545;2020-11-10;15:35:31.545;15:36:57.692;00:01:26.146;15;buy;120;102.3;8;17.7;0;76679;76687;15;
b44530979;QcBTC_2910_6;BTCUSDT;2020-11-10 15:35:43.081;2020-11-10;15:35:43.081;15:49:43.062;00:13:59.981;0.18;buy;84.0934575;92.49836842;611;-8.40491092;0;15263.9;15270;0.18;
b44530979;QcBTC_2910_3;BTCUSDT;2020-11-10 15:35:43.081;2020-11-10;15:35:43.081;15:36:24.756;00:00:41.675;0.12;buy;-195.98868;-216.96343563;-2136;20.97475563;0;15263.9;15242.5;0.12;
b44530979;QcBTC_2910_1;BTCUSDT;2020-11-10 15:35:43.081;2020-11-10;15:35:43.081;15:49:43.062;00:13:59.981;0.12;buy;56.062305;61.66557869;611;-5.60327369;0;15263.9;15270;0.12;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 15:35:43.081;2020-11-10;15:35:43.081;15:35:43.698;00:00:00.617;0.03;buy;14.01557625;15.41616662;611;-1.40059037;0;15261.4;15267.5;0.03;
7666tya;OSJP_0510;JPZ0;2020-11-10 15:35:49.012;2020-11-10;15:35:49.012;17:44:01.281;02:08:12.269;11;buy;1287.0112;1274.1412;16.1818;12.87;0;105.15;105.312;11;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 15:36:02.287;2020-11-10;15:36:02.287;15:36:04.230;00:00:01.943;0.03;buy;14.01557625;15.4148744;611;-1.39929815;0;15247.3;15253.4;0.03;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 15:36:07.847;2020-11-10;15:36:07.847;15:36:09.378;00:00:01.531;0.31;sell;-98.84307375;-84.37554448;-417;-14.46752926;0;15256.8;15261;0.31;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 15:36:07.847;2020-11-10;15:36:07.847;15:36:09.391;00:00:01.544;0.03;sell;-11.836395;-10.43635821;-516;-1.40003678;0;15255.9;15261;0.03;
b44530979;FuBTC_0811_2;BTCUSDT;2020-11-10 15:36:07.847;2020-11-10;15:36:07.847;15:36:09.438;00:00:01.591;0.02;sell;-6.8051625;-5.8718444;-445;-0.93331809;0;15255.6;15260;0.02;
b44530979;FuBTC_1011_11;BTCUSDT;2020-11-10 15:36:07.847;2020-11-10;15:36:07.847;15:36:09.391;00:00:01.544;0.005;sell;-2.08742625;-1.85408946;-546;-0.23333678;0;15255.6;15261;0.005;
7666tya;DFrdSi_2310_2;SiZ0;2020-11-10 15:36:15.664;2020-11-10;15:36:15.664;15:36:18.520;00:00:02.855;19;buy;247;224.58;13;22.42;0;76686;76699;19;
7600112;DFrdSi_2310_4;SiZ0;2020-11-10 15:36:15.664;2020-11-10;15:36:15.664;15:36:18.520;00:00:02.855;27;buy;351;319.14;13;31.86;0;76686;76699;27;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:36:15.664;2020-11-10;15:36:15.664;15:36:18.520;00:00:02.855;18;buy;198;176.76;11;21.24;0;76687;76698;18;
d72085s6;SPBTC_0911_3;BTC-PERPETUAL;2020-11-10 15:36:30.802;2020-11-10;15:36:30.802;15:51:52.347;00:15:21.545;5000;sell;-1137.95490858;-1235.21865808;-89.304;-97.26374949;0;15262.5;15307.2;5000;
b44530979;QcBTC_0811_1;BTCUSDT;2020-11-10 15:36:31.152;2020-11-10;15:36:31.152;15:36:45.659;00:00:14.507;0.03;sell;14.01557625;15.41403179;611;-1.39845554;0;15244.2;15238.1;0.03;
d72086s1;FuBTC_0711;BTC-PERPETUAL;2020-11-10 15:37:29.695;2020-11-10;15:37:29.695;15:37:38.839;00:00:09.144;5000;sell;409.02455087;487.09276117;32;78.06821029;0;15269;15253;5000;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 15:37:38.725;2020-11-10;15:37:38.725;15:37:51.076;00:00:12.351;0.31;buy;-202.18978875;-187.75791853;-853;-14.43187021;0;15225.6;15217.1;0.31;
b44530979;FuBTC_1011_12;BTCUSDT;2020-11-10 15:37:44.395;2020-11-10;15:37:44.395;15:37:52.500;00:00:08.105;0.005;buy;-1.67070562;-1.43798359;-437;-0.23272202;0;15220.3;15215.9;0.005;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:38:51.536;2020-11-10;15:38:51.536;15:40:05.990;00:01:14.453;25;buy;-497;-526.5;-19.88;29.5;0;76667.3;76647.4;13;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:39:20.981;2020-11-10;15:39:20.981;15:40:22.833;00:01:01.852;18;buy;-144;-165.24;-8;21.24;0;76661;76653;18;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:40:22.833;2020-11-10;15:40:22.833;15:40:23.395;00:00:00.561;1;sell;9;7.82;9;1.18;0;76653;76644;1;
b44530979;FuBTC_0211_2;BTCUSDT;2020-11-10 15:40:45.940;2020-11-10;15:40:45.940;15:40:48.804;00:00:02.864;0.31;sell;18.014565;32.46460576;76;-14.45004076;0;15240.9;15240.1;0.31;
7600112;FuSR_1908_2;SRZ0;2020-11-10 15:41:31.657;2020-11-10;15:41:31.657;15:41:31.664;00:00:00.006;21;buy;-21;-52.92;-1;31.92;0;23375;23374;17;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:41:37.789;2020-11-10;15:41:37.789;15:42:40.161;00:01:02.372;15;sell;240;222.3;16;17.7;0;76678;76662;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:41:37.789;2020-11-10;15:41:37.789;15:41:45.425;00:00:07.635;18;sell;306;284.76;17;21.24;0;76682;76665;18;
b44530979;FuBTC_0811_3;BTCUSDT;2020-11-10 15:41:55.342;2020-11-10;15:41:55.342;15:42:15.325;00:00:19.983;0.03;buy;-30.07270125;-28.67538194;-1311;-1.3973193;0;15235.4;15222.3;0.03;
1S3YN;VSSBER_2808;SBER;2020-11-10 15:42:18.000;2020-11-10;15:42:18.000;15:42:18.000;00:00:00.000;363;buy;834.9;631.879908;23;203.020092;0;232.92;233.15;363;
9725;OSSBER_1410;SBER;2020-11-10 15:42:18.000;2020-11-10;15:42:18.000;15:42:18.000;00:00:00.000;332;buy;597.6;411.929664;18;185.670336;0;232.93;233.11;332;
1S3YN;QcSBER_1410;SBER;2020-11-10 15:42:18.000;2020-11-10;15:42:18.000;15:42:18.000;00:00:00.000;432;buy;993.59999999;751.97894399;23;241.621056;0;232.93;233.16;432;
1S3YN;VSSBER_2810;SBER;2020-11-10 15:42:18.000;2020-11-10;15:42:18.000;15:42:18.000;00:00:00.000;298;buy;536.39999999;369.74409599;18;166.655904;0;232.93;233.11;165;
7600112;DFrdEu_1011;EuZ0;2020-11-10 15:42:40.161;2020-11-10;15:42:40.161;15:42:50.350;00:00:10.189;8;buy;-32;-43.12;-4;11.12;0;90555;90551;6;
1S3YN;ZTSBER_2509;SBER;2020-11-10 15:42:48.000;2020-11-10;15:42:48.000;15:42:48.000;00:00:00.000;165;sell;98.6;6.328088;5.97576;92.271912;0;233.04;232.98;77;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:42:57.589;2020-11-10;15:42:57.589;15:43:04.306;00:00:06.716;4;sell;60;55.28;15;4.72;0;76695;76680;4;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:43:43.760;2020-11-10;15:43:43.760;15:48:27.654;00:04:43.894;15;buy;150;132.3;10;17.7;0;76663;76673;15;
7666tya;QcNG_0510;NGX0;2020-11-10 15:44:08.081;2020-11-10;15:44:08.081;15:49:11.288;00:05:03.206;19;sell;-863.99802;-882.23802;-6;18.24;0;2.896;2.902;19;
7600112;DFrdTT_2610;TTZ0;2020-11-10 15:45:34.769;2020-11-10;15:45:34.769;15:46:28.696;00:00:53.926;6;sell;-132;-151.32;-22;19.32;0;49825;49847;4;
7600112;DFrdAF_0911;AFZ0;2020-11-10 15:47:33.707;2020-11-10;15:47:33.707;15:47:52.592;00:00:18.885;23;buy;161;151.11;7;9.89;0;6605;6612;23;
7640xt4;VSVB_2110;VBZ0;2020-11-10 15:48:02.382;2020-11-10;15:48:02.382;15:48:04.520;00:00:02.138;32;sell;96;88.64;3;7.36;0;3493;3490;32;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:48:27.654;2020-11-10;15:48:27.654;15:48:32.841;00:00:05.186;18;sell;56;34.76;3.11111;21.24;0;76673;76669.9;18;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:48:30.055;2020-11-10;15:48:30.055;15:48:30.553;00:00:00.497;15;sell;-120;-137.7;-8;17.7;0;76679;76687;15;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:48:30.556;2020-11-10;15:48:30.556;15:48:30.618;00:00:00.061;15;buy;-135;-152.7;-9;17.7;0;76680;76671;15;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:48:30.618;2020-11-10;15:48:30.618;15:50:49.462;00:02:18.843;21;sell;840;815.22;40;24.78;0;76673;76633;21;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:48:30.618;2020-11-10;15:48:30.618;15:48:32.841;00:00:02.223;15;sell;-225;-242.7;-15;17.7;0;76667;76682;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:48:32.841;2020-11-10;15:48:32.841;15:48:33.554;00:00:00.713;14;buy;28;11.48;2;16.52;0;76680;76682;8;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:48:32.842;2020-11-10;15:48:32.842;15:49:06.141;00:00:33.299;15;buy;-284;-301.7;-18.9333;17.7;0;76679.9;76661;14;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:49:09.232;2020-11-10;15:49:09.232;15:50:10.624;00:01:01.391;15;sell;120;102.3;8;17.7;0;76666;76658;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:50:10.604;2020-11-10;15:50:10.604;15:50:34.586;00:00:23.981;19;sell;114;91.58;6;22.42;0;76658;76652;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:50:45.404;2020-11-10;15:50:45.404;15:51:37.933;00:00:52.529;15;sell;480;462.3;32;17.7;0;76659;76627;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:50:45.404;2020-11-10;15:50:45.404;15:50:45.613;00:00:00.209;19;sell;152;129.58;8;22.42;0;76661;76653;19;
7640um9;QcSi_1210;SiZ0;2020-11-10 15:50:51.198;2020-11-10;15:50:51.198;15:51:04.215;00:00:13.017;25;buy;225;195.5;9;29.5;0;76623;76632;25;
7640um9;QcSi_2310_3;SiZ0;2020-11-10 15:51:42.106;2020-11-10;15:51:42.106;15:51:42.179;00:00:00.072;23;sell;-184;-211.14;-8;27.14;0;76639;76647;23;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:51:42.106;2020-11-10;15:51:42.106;15:51:42.179;00:00:00.072;15;sell;-210;-227.7;-14;17.7;0;76635;76649;15;
7640xt4;DFrdSi_2810_2;SiZ0;2020-11-10 15:51:42.106;2020-11-10;15:51:42.106;15:52:07.812;00:00:25.705;19;sell;285;262.58;15;22.42;0;76633;76618;19;
7640um9;QcSi_2710_3;SiZ0;2020-11-10 15:51:42.179;2020-11-10;15:51:42.179;15:51:42.228;00:00:00.048;15;buy;-15;-32.7;-1;17.7;0;76649;76648;15;
